time,time_diff,team,play,home_score,away_score,fgm,fga,three_fgm,three_fga,ftm,fta,PPS,asts,o_reb,d_reb,stl,blk,to,foul,game_number
908,0,Opponent,Collin Smith missed Free Throw.,45,51,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
908,0,Duke,RJ Barrett Defensive Rebound.,45,51,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
892,16,Opponent,Foul on Terrell Allen.,45,51,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
885,7,Duke,Tre Jones missed Three Point Jumper.,45,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
885,0,Opponent,B.J. Taylor Defensive Rebound.,45,51,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
861,24,Opponent,Aubrey Dawkins made Jumper.,47,51,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
848,13,Duke,Tre Jones missed Three Point Jumper.,47,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
848,0,Opponent,UCF Defensive Rebound.,47,51,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
828,20,Duke,Foul on Cam Reddish.,47,51,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
828,0,Opponent,B.J. Taylor missed Free Throw.,47,51,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
828,0,Opponent,UCF Deadball Team Rebound.,47,51,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
828,0,Opponent,B.J. Taylor made Free Throw.,48,51,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
813,15,Duke,Tre Jones missed Jumper.,48,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
813,0,Opponent,Collin Smith Defensive Rebound.,48,51,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
801,12,Opponent,Tacko Fall made Dunk. Assisted by Terrell Allen.,50,51,1,1,0,0,0,0,2,1,0,0,0,0,0,0,36
777,24,Duke,Zion Williamson missed Three Point Jumper.,50,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
777,0,Duke,Javin DeLaurier Offensive Rebound.,50,51,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
772,5,Duke,Javin DeLaurier made Dunk.,50,53,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
752,20,Opponent,Aubrey Dawkins Turnover.,50,53,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,36
752,0,Duke,Javin DeLaurier Steal.,50,53,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,36
738,14,Duke,Zion Williamson missed Layup.,50,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
738,0,Opponent,Tacko Fall Block.,50,53,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,36
738,0,Opponent,Collin Smith Defensive Rebound.,50,53,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
726,12,Duke,Foul on Jordan Goldwire.,50,53,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
725,1,Duke,Foul on Javin DeLaurier.,50,53,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
725,0,Opponent,Chad Brown made Free Throw.,51,53,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
725,0,Opponent,Chad Brown made Free Throw.,52,53,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
700,25,Opponent,Foul on Collin Smith.,52,53,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
700,0,Official,Official TV Timeout,52,53,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
700,0,Duke,RJ Barrett missed Free Throw.,52,53,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
700,0,Duke,Duke Deadball Team Rebound.,52,53,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
700,0,Duke,RJ Barrett made Free Throw.,52,54,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
690,10,Opponent,UCF  Timeout,52,54,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
685,5,Opponent,Aubrey Dawkins made Dunk. Assisted by Dayon Griffin.,54,54,1,1,0,0,0,0,2,1,0,0,0,0,0,0,36
665,20,Duke,RJ Barrett missed Layup.,54,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
665,0,Duke,Javin DeLaurier Offensive Rebound.,54,54,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
662,3,Opponent,Foul on B.J. Taylor.,54,54,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
656,6,Duke,Tre Jones missed Three Point Jumper.,54,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
656,0,Opponent,Dayon Griffin Defensive Rebound.,54,54,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
624,32,Opponent,B.J. Taylor made Three Point Jumper. Assisted by Aubrey Dawkins.,57,54,1,1,1,1,0,0,3,1,0,0,0,0,0,0,36
615,9,Duke,Zion Williamson made Three Point Jumper. Assisted by Tre Jones.,57,57,1,1,1,1,0,0,3,1,0,0,0,0,0,0,36
594,21,Opponent,UCF  Timeout,57,57,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
582,12,Opponent,Terrell Allen missed Three Point Jumper.,57,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
582,0,Duke,Zion Williamson Defensive Rebound.,57,57,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
574,8,Opponent,Foul on Tacko Fall.,57,57,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
574,0,Duke,Zion Williamson made Free Throw.,57,58,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
574,0,Duke,Zion Williamson missed Free Throw.,57,58,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
574,0,Opponent,Collin Smith Defensive Rebound.,57,58,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
540,34,Opponent,B.J. Taylor missed Three Point Jumper.,57,58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
540,0,Duke,Cam Reddish Defensive Rebound.,57,58,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
529,11,Duke,Tre Jones made Three Point Jumper. Assisted by Zion Williamson.,57,61,1,1,1,1,0,0,3,1,0,0,0,0,0,0,36
515,14,Duke,Foul on Tre Jones.,57,61,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
515,0,Opponent,B.J. Taylor made Free Throw.,58,61,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
515,0,Opponent,B.J. Taylor made Free Throw.,59,61,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
502,13,Duke,Jordan Goldwire made Three Point Jumper.,59,64,1,1,1,1,0,0,3,0,0,0,0,0,0,0,36
492,10,Opponent,Terrell Allen missed Jumper.,59,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
492,0,Duke,RJ Barrett Defensive Rebound.,59,64,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
485,7,Duke,Tre Jones Turnover.,59,64,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,36
485,0,Opponent,B.J. Taylor Steal.,59,64,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,36
460,25,Opponent,Aubrey Dawkins missed Three Point Jumper.,59,64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
460,0,Opponent,Chad Brown Offensive Rebound.,59,64,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
458,2,Duke,Foul on Zion Williamson.,59,64,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
458,0,Official,Official TV Timeout,59,64,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
458,0,Opponent,Chad Brown missed Free Throw.,59,64,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
458,0,Duke,Zion Williamson Defensive Rebound.,59,64,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
443,15,Duke,Zion Williamson made Jumper. Assisted by Jordan Goldwire.,59,66,1,1,0,0,0,0,2,1,0,0,0,0,0,0,36
419,24,Opponent,Dayon Griffin missed Layup.,59,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
419,0,Duke,Zion Williamson Defensive Rebound.,59,66,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
403,16,Duke,Jordan Goldwire missed Three Point Jumper.,59,66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
403,0,Opponent,UCF Defensive Rebound.,59,66,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
394,9,Opponent,Aubrey Dawkins made Three Point Jumper. Assisted by B.J. Taylor.,62,66,1,1,1,1,0,0,3,1,0,0,0,0,0,0,36
372,22,Duke,RJ Barrett Turnover.,62,66,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,36
355,17,Opponent,Aubrey Dawkins made Jumper. Assisted by Terrell Allen.,64,66,1,1,0,0,0,0,2,1,0,0,0,0,0,0,36
324,31,Duke,Zion Williamson missed Layup.,64,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
324,0,Duke,Zion Williamson Offensive Rebound.,64,66,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
324,0,Duke,Zion Williamson made Two Point Tip Shot.,64,68,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
309,15,Opponent,Dayon Griffin made Three Point Jumper. Assisted by Terrell Allen.,67,68,1,1,1,1,0,0,3,1,0,0,0,0,0,0,36
279,30,Duke,Zion Williamson missed Jumper.,67,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
279,0,Duke,Jordan Goldwire Offensive Rebound.,67,68,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
263,16,Duke,Zion Williamson missed Three Point Jumper.,67,68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
263,0,Opponent,Tacko Fall Defensive Rebound.,67,68,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
240,23,Opponent,B.J. Taylor made Three Point Jumper.,70,68,1,1,1,1,0,0,3,0,0,0,0,0,0,0,36
230,10,Duke,Duke  Timeout,70,68,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
230,0,Official,Official TV Timeout,70,68,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
215,15,Duke,Zion Williamson made Layup.,70,70,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
190,25,Opponent,Aubrey Dawkins made Jumper.,72,70,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
166,24,Duke,Foul on Zion Williamson.,72,70,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
166,0,Duke,Zion Williamson Turnover.,72,70,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,36
137,29,Opponent,B.J. Taylor missed Jumper.,72,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
137,0,Opponent,Aubrey Dawkins Offensive Rebound.,72,70,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
129,8,Opponent,Tacko Fall made Dunk. Assisted by Aubrey Dawkins.,74,70,1,1,0,0,0,0,2,1,0,0,0,0,0,0,36
122,7,Duke,Tre Jones missed Three Point Jumper.,74,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
122,0,Opponent,Dayon Griffin Defensive Rebound.,74,70,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
115,7,Opponent,Dayon Griffin Turnover.,74,70,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,36
115,0,Duke,Javin DeLaurier Steal.,74,70,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,36
101,14,Duke,Cam Reddish made Three Point Jumper.,74,73,1,1,1,1,0,0,3,0,0,0,0,0,0,0,36
81,20,Opponent,Aubrey Dawkins missed Jumper.,74,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
81,0,Duke,Javin DeLaurier Defensive Rebound.,74,73,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
69,12,Duke,RJ Barrett missed Layup.,74,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
69,0,Duke,Javin DeLaurier Offensive Rebound.,74,73,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
69,0,Opponent,Foul on Terrell Allen.,74,73,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
69,0,Duke,Javin DeLaurier missed Free Throw.,74,73,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
69,0,Duke,Duke Deadball Team Rebound.,74,73,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
69,0,Duke,Javin DeLaurier missed Free Throw.,74,73,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
69,0,Opponent,Tacko Fall Defensive Rebound.,74,73,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,36
45,24,Duke,Foul on Zion Williamson.,74,73,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
45,0,Opponent,B.J. Taylor made Free Throw.,75,73,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
45,0,Opponent,B.J. Taylor made Free Throw.,76,73,0,0,0,0,1,1,1,0,0,0,0,0,0,0,36
33,12,Duke,Zion Williamson missed Three Point Jumper.,76,73,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
33,0,Duke,Javin DeLaurier Offensive Rebound.,76,73,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
14,19,Duke,Zion Williamson made Layup.,76,75,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
14,0,Opponent,Foul on Tacko Fall.,76,75,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,36
14,0,Duke,Zion Williamson missed Free Throw.,76,75,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,36
14,0,Duke,RJ Barrett Offensive Rebound.,76,75,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
11,3,Duke,RJ Barrett made Layup.,76,77,1,1,0,0,0,0,2,0,0,0,0,0,0,0,36
8,3,Opponent,UCF  Timeout,76,77,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
3,5,Opponent,B.J. Taylor missed Jumper.,76,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
3,0,Opponent,Aubrey Dawkins Offensive Rebound.,76,77,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,36
1,2,Opponent,Aubrey Dawkins missed Two Point Tip Shot.,76,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
1,0,Opponent,UCF Deadball Team Rebound.,76,77,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
0,1,Official,End of Game,76,77,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,36
1200,0,Opponent,Jump Ball won by Virginia Tech,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,37
1182,18,Opponent,Ahmed Hill made Three Point Jumper. Assisted by Nickeil Alexander-Walker.,3,0,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
1165,17,Duke,Zion Williamson made Layup. Assisted by RJ Barrett.,3,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
1137,28,Opponent,Kerry Blackshear Jr. Turnover.,3,2,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
1125,12,Duke,Alex O'Connell Turnover.,3,2,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
1116,9,Opponent,Nickeil Alexander-Walker Turnover.,3,2,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
1116,0,Duke,Zion Williamson Steal.,3,2,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,37
1098,18,Duke,RJ Barrett missed Jumper.,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
1098,0,Opponent,Kerry Blackshear Jr. Block.,3,2,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,37
1098,0,Duke,Duke Offensive Rebound.,3,2,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
1092,6,Duke,Alex O'Connell missed Three Point Jumper.,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
1092,0,Opponent,Ahmed Hill Defensive Rebound.,3,2,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
1082,10,Duke,Foul on RJ Barrett.,3,2,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
1082,0,Opponent,Nickeil Alexander-Walker made Free Throw.,4,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37
1082,0,Opponent,Nickeil Alexander-Walker made Free Throw.,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37
1071,11,Duke,RJ Barrett missed Jumper.,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
1071,0,Duke,Zion Williamson Offensive Rebound.,5,2,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
1066,5,Duke,Zion Williamson made Dunk.,5,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,37
1050,16,Opponent,Kerry Blackshear Jr. made Jumper. Assisted by Wabissa Bede.,7,4,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
1014,36,Duke,Alex O'Connell made Layup. Assisted by RJ Barrett.,7,6,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
1007,7,Opponent,Ahmed Hill made Three Point Jumper. Assisted by Nickeil Alexander-Walker.,10,6,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
989,18,Duke,Tre Jones missed Jumper.,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
989,0,Opponent,Nickeil Alexander-Walker Defensive Rebound.,10,6,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
976,13,Opponent,Ahmed Hill missed Dunk.,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
976,0,Duke,Javin DeLaurier Block.,10,6,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,37
976,0,Duke,Javin DeLaurier Defensive Rebound.,10,6,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
966,10,Duke,Zion Williamson made Three Point Jumper. Assisted by RJ Barrett.,10,9,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
944,22,Opponent,Wabissa Bede made Layup. Assisted by Kerry Blackshear Jr..,12,9,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
924,20,Duke,RJ Barrett missed Three Point Jumper.,12,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
924,0,Opponent,Ahmed Hill Defensive Rebound.,12,9,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
904,20,Opponent,Wabissa Bede made Three Point Jumper. Assisted by Nickeil Alexander-Walker.,15,9,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
881,23,Duke,Javin DeLaurier made Dunk. Assisted by Tre Jones.,15,11,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
861,20,Opponent,Nickeil Alexander-Walker missed Three Point Jumper.,15,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
861,0,Opponent,Ahmed Hill Offensive Rebound.,15,11,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
833,28,Opponent,Wabissa Bede missed Three Point Jumper.,15,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
833,0,Opponent,Virginia Tech Offensive Rebound.,15,11,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
833,0,Official,Official TV Timeout,15,11,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,37
816,17,Opponent,Foul on Nickeil Alexander-Walker.,15,11,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
816,0,Opponent,Nickeil Alexander-Walker Turnover.,15,11,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
798,18,Duke,Zion Williamson missed Layup.,15,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
798,0,Opponent,Kerry Blackshear Jr. Block.,15,11,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,37
798,0,Duke,Zion Williamson Offensive Rebound.,15,11,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
792,6,Duke,Tre Jones made Three Point Jumper. Assisted by RJ Barrett.,15,14,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
766,26,Duke,Foul on Marques Bolden.,15,14,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
766,0,Opponent,Kerry Blackshear Jr. made Free Throw.,16,14,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37
766,0,Opponent,Kerry Blackshear Jr. made Free Throw.,17,14,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37
751,15,Duke,Tre Jones made Three Point Jumper. Assisted by RJ Barrett.,17,17,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
717,34,Opponent,Kerry Blackshear Jr. missed Jumper.,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
717,0,Duke,Zion Williamson Block.,17,17,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,37
717,0,Opponent,Kerry Blackshear Jr. Offensive Rebound.,17,17,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
710,7,Opponent,Ty Outlaw missed Three Point Jumper.,17,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
710,0,Duke,RJ Barrett Defensive Rebound.,17,17,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
699,11,Duke,Jack White Turnover.,17,17,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
699,0,Opponent,Justin Robinson Steal.,17,17,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,37
694,5,Opponent,Ahmed Hill made Dunk. Assisted by Justin Robinson.,19,17,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
676,18,Duke,Tre Jones missed Three Point Jumper.,19,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
676,0,Opponent,Virginia Tech Defensive Rebound.,19,17,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
676,0,Official,Official TV Timeout,19,17,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,37
651,25,Opponent,Ty Outlaw Turnover.,19,17,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
622,29,Duke,Javin DeLaurier made Dunk. Assisted by RJ Barrett.,19,19,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
594,28,Opponent,Kerry Blackshear Jr. made Layup.,21,19,1,1,0,0,0,0,2,0,0,0,0,0,0,0,37
585,9,Duke,Zion Williamson Turnover.,21,19,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
585,0,Opponent,Justin Robinson Steal.,21,19,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,37
579,6,Duke,Foul on Javin DeLaurier.,21,19,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
579,0,Opponent,Ahmed Hill missed Three Point Jumper.,21,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
579,0,Opponent,Kerry Blackshear Jr. Offensive Rebound.,21,19,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
575,4,Opponent,Nickeil Alexander-Walker missed Three Point Jumper.,21,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
575,0,Duke,RJ Barrett Defensive Rebound.,21,19,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
570,5,Opponent,Foul on Kerry Blackshear Jr..,21,19,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
539,31,Duke,RJ Barrett missed Three Point Jumper.,21,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
539,0,Duke,Zion Williamson Offensive Rebound.,21,19,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,37
539,0,Duke,Zion Williamson made Layup.,21,21,1,1,0,0,0,0,2,0,0,0,0,0,0,0,37
539,0,Opponent,Foul on P.J. Horne.,21,21,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
539,0,Duke,Zion Williamson missed Free Throw.,21,21,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,37
539,0,Opponent,Ahmed Hill Defensive Rebound.,21,21,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
524,15,Opponent,Wabissa Bede made Three Point Jumper. Assisted by Justin Robinson.,24,21,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
492,32,Duke,Zion Williamson missed Three Point Jumper.,24,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
492,0,Opponent,Virginia Tech Defensive Rebound.,24,21,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
473,19,Opponent,Justin Robinson Turnover.,24,21,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
473,0,Duke,Marques Bolden Steal.,24,21,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,37
466,7,Duke,RJ Barrett made Layup. Assisted by Tre Jones.,24,23,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
438,28,Opponent,Nickeil Alexander-Walker missed Layup.,24,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
438,0,Duke,Marques Bolden Block.,24,23,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,37
438,0,Duke,Marques Bolden Defensive Rebound.,24,23,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
429,9,Duke,Foul on Marques Bolden.,24,23,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
429,0,Duke,Marques Bolden Turnover.,24,23,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
429,0,Official,Official TV Timeout,24,23,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,37
415,14,Opponent,Justin Robinson missed Three Point Jumper.,24,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37
415,0,Duke,Alex O'Connell Defensive Rebound.,24,23,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
391,24,Duke,Tre Jones made Layup.,24,25,1,1,0,0,0,0,2,0,0,0,0,0,0,0,37
391,0,Opponent,Foul on Nickeil Alexander-Walker.,24,25,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
391,0,Duke,Tre Jones made Free Throw.,24,26,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37
370,21,Opponent,Justin Robinson Turnover.,24,26,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,37
370,0,Duke,Javin DeLaurier Steal.,24,26,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,37
359,11,Duke,Alex O'Connell made Layup. Assisted by Tre Jones.,24,28,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
345,14,Opponent,Justin Robinson made Three Point Jumper. Assisted by Kerry Blackshear Jr..,27,28,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
322,23,Duke,Zion Williamson missed Jumper.,27,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
322,0,Opponent,Kerry Blackshear Jr. Defensive Rebound.,27,28,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,37
316,6,Opponent,Ahmed Hill made Three Point Jumper. Assisted by Isaiah Wilkins.,30,28,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
299,17,Duke,Zion Williamson made Layup. Assisted by RJ Barrett.,30,30,1,1,0,0,0,0,2,1,0,0,0,0,0,0,37
273,26,Opponent,Justin Robinson made Three Point Jumper. Assisted by Isaiah Wilkins.,33,30,1,1,1,1,0,0,3,1,0,0,0,0,0,0,37
250,23,Opponent,Foul on Ahmed Hill.,33,30,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,37
235,15,Duke,Tre Jones missed Jumper.,33,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
235,0,Opponent,Virginia Tech Deadball Team Rebound.,33,30,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,37
235,0,Official,Official TV Timeout,33,30,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,37
